Frame,Landmark,X,Y,Z,Visibility
1,25,0.3994956612586975,0.7336127758026123,0.006182841956615448,0.9104641675949097
1,26,0.38468775153160095,0.7350632548332214,-0.06030768156051636,0.9800528883934021
1,27,0.3981177806854248,0.7754215002059937,0.19015519320964813,0.7446888089179993
1,28,0.388012558221817,0.8265585899353027,-0.009531903080642223,0.9758836627006531
1,29,0.3957501947879791,0.7751477956771851,0.20701129734516144,0.5437004566192627
1,30,0.3902941048145294,0.8357328772544861,-0.00798286497592926,0.8045617938041687
1,31,0.40056079626083374,0.8066865801811218,0.1598857194185257,0.7461822628974915
1,32,0.38780176639556885,0.8515010476112366,-0.08340812474489212,0.9514949917793274
2,0,0.3868151009082794,0.4768894910812378,-0.12267248332500458,0.9985090494155884
2,1,0.38968387246131897,0.4682941734790802,-0.11328943818807602,0.9965431094169617
2,2,0.39156949520111084,0.46805059909820557,-0.11333735287189484,0.9964791536331177
2,3,0.3935375511646271,0.4678935706615448,-0.11338147521018982,0.9971303343772888
2,4,0.3850659132003784,0.468688040971756,-0.11084891855716705,0.9945263266563416
2,5,0.38373029232025146,0.46880680322647095,-0.11084215342998505,0.9919573068618774
2,6,0.3824765682220459,0.46900656819343567,-0.1108371838927269,0.9913562536239624
2,7,0.39847633242607117,0.4707494378089905,-0.052046727389097214,0.9946398138999939
2,8,0.3830821216106415,0.4723718762397766,-0.04201068356633186,0.9545325636863708
2,9,0.3908156752586365,0.48637089133262634,-0.09971897304058075,0.998511016368866
2,10,0.38514408469200134,0.4874255955219269,-0.09696631133556366,0.9970993995666504
2,11,0.4126700162887573,0.5166191458702087,-0.027379855513572693,0.9998529553413391
2,12,0.37289097905158997,0.5251532196998596,0.014849820174276829,0.9974971413612366
2,13,0.4303288459777832,0.5726608633995056,-0.06903829425573349,0.9932292103767395
2,14,0.36094045639038086,0.5789411067962646,-0.006806435529142618,0.6384124755859375
2,15,0.4013887345790863,0.5839075446128845,-0.1647384911775589,0.9856794476509094
2,16,0.35439297556877136,0.5788651704788208,-0.12796133756637573,0.4586411416530609
2,17,0.39253807067871094,0.5870783925056458,-0.18869584798812866,0.9602202773094177
2,18,0.35437798500061035,0.5765191316604614,-0.15054848790168762,0.40940067172050476
2,19,0.3915930390357971,0.5797343850135803,-0.1902579516172409,0.960222601890564
2,20,0.3551323115825653,0.5664135217666626,-0.1573830246925354,0.42571988701820374
2,21,0.3938857316970825,0.5787928104400635,-0.1660768687725067,0.9360392093658447
2,22,0.35650044679641724,0.5699753761291504,-0.13393183052539825,0.38923630118370056
2,23,0.4021819829940796,0.638374388217926,-0.005644271615892649,0.9985161423683167
2,24,0.37866508960723877,0.6391962170600891,0.0057386839762330055,0.9994058012962341
2,25,0.3992511034011841,0.7321076989173889,-0.01736115850508213,0.9155251383781433
2,26,0.3824169635772705,0.7356739640235901,-0.03928200528025627,0.9793472290039062
2,27,0.39819106459617615,0.7819911241531372,0.1436455249786377,0.7564318180084229
2,28,0.38774374127388,0.8276258707046509,0.031125664710998535,0.9766656756401062
2,29,0.39573246240615845,0.7844325304031372,0.15762685239315033,0.5626037120819092
2,30,0.3895083963871002,0.8375232219696045,0.03419199585914612,0.8097884654998779
2,31,0.4000844359397888,0.8119106292724609,0.10674290359020233,0.7583031058311462
2,32,0.38744989037513733,0.8518261909484863,-0.03913484513759613,0.9525268077850342
3,0,0.3867914378643036,0.4783779978752136,-0.12632453441619873,0.9986398816108704
3,1,0.38970500230789185,0.4701554477214813,-0.11612775921821594,0.9968567490577698
3,2,0.3916168808937073,0.4698854982852936,-0.11618100106716156,0.9967989921569824
3,3,0.39359259605407715,0.46975451707839966,-0.11623117327690125,0.9973900318145752
3,4,0.3850008547306061,0.47102251648902893,-0.1150713711977005,0.9950238466262817
3,5,0.3835960924625397,0.471375972032547,-0.1150706559419632,0.9926876425743103
3,6,0.3823617398738861,0.47170165181159973,-0.11507616937160492,0.9921319484710693
3,7,0.3983261287212372,0.4733782410621643,-0.05377085134387016,0.9951428771018982
3,8,0.3828055262565613,0.4757117033004761,-0.04875810071825981,0.9586998224258423
3,9,0.3908257484436035,0.4879799485206604,-0.10325834155082703,0.9986476302146912
3,10,0.3849516212940216,0.4888138771057129,-0.10187175869941711,0.9973593950271606
3,11,0.41267913579940796,0.5203850865364075,-0.029087606817483902,0.9998599886894226
3,12,0.3727533221244812,0.5297349691390991,0.008116580545902252,0.9975544214248657
3,13,0.43004387617111206,0.5769379138946533,-0.07421960681676865,0.9934157133102417
3,14,0.3620580732822418,0.584462583065033,0.003401309484615922,0.606843113899231
3,15,0.4014575481414795,0.5878700017929077,-0.1714891642332077,0.9857208728790283
3,16,0.35653164982795715,0.5879338383674622,-0.09225009381771088,0.4409545958042145
3,17,0.3930937647819519,0.5918959379196167,-0.19454485177993774,0.9605003595352173
3,18,0.35535603761672974,0.5910271406173706,-0.11086393147706985,0.3979607820510864
3,19,0.3916475474834442,0.5852307677268982,-0.19625620543956757,0.9606805443763733
3,20,0.3553735017776489,0.585594654083252,-0.1214454397559166,0.41441476345062256
3,21,0.3940388262271881,0.5833313465118408,-0.17284122109413147,0.9360932111740112
3,22,0.35676777362823486,0.5854796171188354,-0.09913154691457748,0.37756988406181335
3,23,0.4021412134170532,0.6427117586135864,-0.0051282430067658424,0.9985036849975586
3,24,0.3786510229110718,0.6430069804191589,0.005197220481932163,0.999406099319458
3,25,0.3984389007091522,0.732579231262207,-0.008650317788124084,0.9198572039604187
3,26,0.38160762190818787,0.7376400828361511,-0.04581928253173828,0.9796420931816101
3,27,0.39811453223228455,0.7784379720687866,0.16162987053394318,0.760193943977356
3,28,0.3877294063568115,0.8278120756149292,0.012704762630164623,0.9778957962989807
3,29,0.3959237337112427,0.7831772565841675,0.17686185240745544,0.5755824446678162
3,30,0.389525443315506,0.8392050266265869,0.014990052208304405,0.813719630241394
3,31,0.399872750043869,0.8114012479782104,0.13075436651706696,0.7650107145309448
3,32,0.3865166902542114,0.853571891784668,-0.059680793434381485,0.9544200897216797
4,0,0.3851510286331177,0.48271554708480835,-0.1361214965581894,0.9987677931785583
4,1,0.3886071443557739,0.4744638502597809,-0.1280842274427414,0.9971508383750916
4,2,0.3907248377799988,0.47418051958084106,-0.12811434268951416,0.9970977306365967
4,3,0.3927575945854187,0.4740958511829376,-0.1281517595052719,0.997631311416626
4,4,0.38384902477264404,0.47517815232276917,-0.12568552792072296,0.9954941272735596
4,5,0.38258156180381775,0.47540390491485596,-0.12569358944892883,0.9933825731277466
4,6,0.38140109181404114,0.4756537079811096,-0.12569458782672882,0.9928779006004333
4,7,0.39736416935920715,0.47769463062286377,-0.07213785499334335,0.9956068396568298
4,8,0.3820526897907257,0.47916728258132935,-0.061115141957998276,0.9626132845878601
4,9,0.3892686367034912,0.49305564165115356,-0.11450614780187607,0.9987762570381165
4,10,0.38351479172706604,0.49273881316185,-0.11169622838497162,0.9976094961166382
4,11,0.41251498460769653,0.5255431532859802,-0.04692162573337555,0.9998669028282166
4,12,0.3710002303123474,0.5329495072364807,-0.0034625083208084106,0.9977196455001831
4,13,0.42994338274002075,0.5802984237670898,-0.08306175470352173,0.9938275218009949
4,14,0.3612210750579834,0.588630735874176,-0.02245430089533329,0.6142871975898743
4,15,0.4017844796180725,0.5970690846443176,-0.1710684448480606,0.9861013889312744
4,16,0.3564468324184418,0.5842297077178955,-0.1337956339120865,0.46788501739501953
4,17,0.3940727412700653,0.6027604937553406,-0.19268807768821716,0.9609172344207764
4,18,0.3554939329624176,0.5848336219787598,-0.15379838645458221,0.4245070517063141
4,19,0.3919733464717865,0.5956648588180542,-0.1949349343776703,0.9610152244567871
4,20,0.3554132282733917,0.577894926071167,-0.160653755068779,0.4400706887245178
4,21,0.39429962635040283,0.5933777689933777,-0.17183972895145416,0.9366106390953064
4,22,0.3568325340747833,0.5780693888664246,-0.13919566571712494,0.39994263648986816
4,23,0.4017863869667053,0.6473902463912964,-0.008211160078644753,0.9985884428024292
4,24,0.37820765376091003,0.6478468775749207,0.008211907930672169,0.9994440078735352
4,25,0.3973214030265808,0.7353509664535522,-0.02259621024131775,0.9263861179351807
4,26,0.38082239031791687,0.7411393523216248,-0.03760649263858795,0.9805386662483215
4,27,0.3982621729373932,0.7723110318183899,0.16155719757080078,0.7725260853767395
4,28,0.3877120018005371,0.8284361362457275,0.02806815505027771,0.9794188141822815
4,29,0.397519052028656,0.7718023061752319,0.17847497761249542,0.591748058795929
4,30,0.38954728841781616,0.8402509093284607,0.031243259087204933,0.8253664970397949
4,31,0.39984220266342163,0.8064744472503662,0.13815054297447205,0.777864933013916
4,32,0.38608428835868835,0.8547632098197937,-0.03469015657901764,0.9575340151786804
5,0,0.3837727904319763,0.48792028427124023,-0.15909166634082794,0.9988874793052673
5,1,0.38725244998931885,0.4790739417076111,-0.15223948657512665,0.9974273443222046
5,2,0.3894977867603302,0.47856688499450684,-0.15227477252483368,0.9973790049552917
5,3,0.39161041378974915,0.4782732129096985,-0.15230827033519745,0.9978599548339844
5,4,0.3826047480106354,0.47979506850242615,-0.1486676037311554,0.9959343671798706
5,5,0.3814086616039276,0.4798555076122284,-0.14865484833717346,0.9940291047096252
5,6,0.38017621636390686,0.47998103499412537,-0.14865489304065704,0.9935727715492249
5,7,0.39632612466812134,0.4811834692955017,-0.09618108719587326,0.996036946773529
5,8,0.3809971213340759,0.4828006625175476,-0.08048251271247864,0.9662891626358032
5,9,0.38779395818710327,0.4980227053165436,-0.1370084285736084,0.9988963007926941
5,10,0.3823722302913666,0.49757859110832214,-0.13270537555217743,0.9978447556495667
5,11,0.4124090075492859,0.5294275283813477,-0.06573912501335144,0.9998782277107239
5,12,0.36922529339790344,0.5362939834594727,-0.014429341070353985,0.9979338645935059
5,13,0.4297000467777252,0.5834925770759583,-0.09008842706680298,0.9942905902862549
5,14,0.360878050327301,0.5894579291343689,-0.001132011297158897,0.6122874617576599
5,15,0.40261945128440857,0.6071523427963257,-0.1731611043214798,0.9866565465927124
5,16,0.35846516489982605,0.6062465310096741,-0.08779644221067429,0.48029565811157227
5,17,0.3949384391307831,0.6113272905349731,-0.19396711885929108,0.9620181322097778
5,18,0.3579690456390381,0.6155145764350891,-0.09843592345714569,0.4364508092403412
5,19,0.39282625913619995,0.603415846824646,-0.1975110024213791,0.9621448516845703
5,20,0.35796698927879333,0.6085370182991028,-0.11141389608383179,0.4522073268890381
5,21,0.3953212797641754,0.6015325784683228,-0.17454591393470764,0.9380154609680176
5,22,0.35920581221580505,0.6050786375999451,-0.09311143308877945,0.4089547395706177
5,23,0.40037617087364197,0.652428925037384,-0.008551962673664093,0.9986957311630249
5,24,0.3762991428375244,0.6527155637741089,0.008560461923480034,0.9994938373565674
5,25,0.39656564593315125,0.7397090792655945,0.009910964407026768,0.9321799874305725
5,26,0.3800256848335266,0.7451270818710327,-0.043280892074108124,0.9821133017539978
5,27,0.39890551567077637,0.7668699026107788,0.20355847477912903,0.7824612855911255
5,28,0.38770827651023865,0.8295084834098816,0.016457449644804,0.9811741709709167
5,29,0.39885619282722473,0.7672292590141296,0.221379354596138,0.609020471572876
5,30,0.3896990120410919,0.841044545173645,0.01886712573468685,0.8373486399650574
5,31,0.4000917077064514,0.8034859895706177,0.18532492220401764,0.7901687622070312
5,32,0.3838428258895874,0.8552913069725037,-0.051878586411476135,0.9611210227012634
6,0,0.38269442319869995,0.4884047210216522,-0.15306439995765686,0.9989950656890869
6,1,0.3862748146057129,0.48030224442481995,-0.14523513615131378,0.997676432132721
6,2,0.3885227143764496,0.4800993502140045,-0.1452781707048416,0.9976328611373901
6,3,0.39070409536361694,0.4799291491508484,-0.14531952142715454,0.9980666637420654
6,4,0.3817199170589447,0.48067760467529297,-0.1417737901210785,0.9963294267654419
6,5,0.3804614543914795,0.48071902990341187,-0.14175860583782196,0.9946099519729614
6,6,0.37914755940437317,0.48085054755210876,-0.141753688454628,0.9941970705986023
6,7,0.3954566717147827,0.48301365971565247,-0.08907533437013626,0.9964264631271362
6,8,0.3800286650657654,0.4839709401130676,-0.07398673892021179,0.9695941209793091
6,9,0.3863621950149536,0.49827083945274353,-0.13148631155490875,0.9990046620368958
6,10,0.3810437023639679,0.4977993071079254,-0.12733176350593567,0.9980564117431641
6,11,0.41157278418540955,0.5316870808601379,-0.06390024721622467,0.9998882412910461
6,12,0.36790984869003296,0.5391504764556885,-0.007399530149996281,0.9980940222740173
6,13,0.42849835753440857,0.5849602222442627,-0.08772650361061096,0.9947366118431091
6,14,0.3599291741847992,0.5898818373680115,0.01342190895229578,0.6004830598831177
6,15,0.4038388729095459,0.6132820248603821,-0.1502029001712799,0.987183690071106
6,16,0.3585594892501831,0.6101513504981995,-0.05773920938372612,0.479127436876297
6,17,0.39637795090675354,0.6208044290542603,-0.16956648230552673,0.9629156589508057
6,18,0.3584640324115753,0.6205089092254639,-0.07079698890447617,0.4360463619232178
6,19,0.3940318822860718,0.612440824508667,-0.17505037784576416,0.9630719423294067
6,20,0.35872477293014526,0.6138946413993835,-0.08383534103631973,0.4519227147102356
6,21,0.3961462676525116,0.6092917323112488,-0.1521974354982376,0.9394517540931702
6,22,0.3596891462802887,0.609946072101593,-0.06419318169355392,0.40776482224464417
6,23,0.39895033836364746,0.6534131765365601,-0.012206039391458035,0.9987948536872864
6,24,0.37528830766677856,0.654145359992981,0.012235507369041443,0.9995346069335938
6,25,0.39557158946990967,0.7420666813850403,-0.01238180696964264,0.9374510645866394
6,26,0.37867915630340576,0.7478451728820801,-0.037293169647455215,0.9829850196838379
6,27,0.3989654779434204,0.7645449638366699,0.17471876740455627,0.7928534746170044
6,28,0.38771310448646545,0.8301412463188171,0.0241151861846447,0.9824629426002502
6,29,0.399149626493454,0.7642502784729004,0.19180357456207275,0.6209520101547241
6,30,0.39012810587882996,0.8418710827827454,0.02653105929493904,0.8480809330940247
6,31,0.3998297452926636,0.8008549809455872,0.1596410721540451,0.8006383776664734
6,32,0.3831048607826233,0.8563135266304016,-0.03915279358625412,0.9638380408287048
7,0,0.381560742855072,0.4880477488040924,-0.15227364003658295,0.9990931153297424
7,1,0.38516339659690857,0.48040610551834106,-0.14448480308055878,0.9979040622711182
7,2,0.3873150646686554,0.4803762435913086,-0.14453262090682983,0.9978647232055664
7,3,0.3895762860774994,0.4804851710796356,-0.1445866823196411,0.9982558488845825
7,4,0.38073885440826416,0.48055657744407654,-0.13999754190444946,0.9966891407966614
7,5,0.3795931339263916,0.4805503487586975,-0.13997980952262878,0.9951387047767639
7,6,0.37831270694732666,0.4806497097015381,-0.13996687531471252,0.9947654604911804
7,7,0.3943515717983246,0.4846828877925873,-0.0904877781867981,0.996781051158905
7,8,0.3792625367641449,0.48454031348228455,-0.07052844762802124,0.9725870490074158
7,9,0.38487741351127625,0.49777859449386597,-0.13166962563991547,0.9991030097007751
7,10,0.37979426980018616,0.49726614356040955,-0.1260797679424286,0.9982480406761169
7,11,0.4104832112789154,0.5337460041046143,-0.06947197020053864,0.9998980164527893
7,12,0.3670217990875244,0.5425615906715393,-0.004183290060609579,0.9982069730758667
7,13,0.42715752124786377,0.5853437185287476,-0.07169590890407562,0.9951270818710327
7,14,0.3596586585044861,0.5972625613212585,0.01747537963092327,0.5676860213279724
7,15,0.4064382016658783,0.6196618676185608,-0.11599136143922806,0.987398624420166
7,16,0.3588261008262634,0.614199161529541,-0.05883315950632095,0.4708448350429535
7,17,0.4007622301578522,0.6315601468086243,-0.1327154040336609,0.963019847869873
7,18,0.35883134603500366,0.6232688426971436,-0.07551902532577515,0.43294036388397217
7,19,0.39802423119544983,0.6228585243225098,-0.14048920571804047,0.9631748795509338
7,20,0.35876232385635376,0.6157780885696411,-0.08447474986314774,0.4488651156425476
7,21,0.39942970871925354,0.6187687516212463,-0.11829618364572525,0.9401183724403381
7,22,0.3597453534603119,0.6121280789375305,-0.06691093742847443,0.40436893701553345
7,23,0.3974248766899109,0.6535376310348511,-0.017016643658280373,0.9989053606987
7,24,0.3739485740661621,0.6544913053512573,0.017036428675055504,0.9995758533477783
7,25,0.39331552386283875,0.7440353631973267,-0.04280495271086693,0.9426097273826599
7,26,0.3772870898246765,0.7505844235420227,-0.017352936789393425,0.9832977056503296
7,27,0.39927738904953003,0.7610414624214172,0.15911996364593506,0.8004500865936279
7,28,0.3876264989376068,0.8302138447761536,0.0557602122426033,0.983677089214325
7,29,0.39986979961395264,0.7569944858551025,0.17808495461940765,0.6304576396942139
7,30,0.3903844952583313,0.841896653175354,0.05980753153562546,0.8597294092178345
7,31,0.39963388442993164,0.7943105697631836,0.15366995334625244,0.8069695234298706
7,32,0.3817499279975891,0.8565000891685486,0.003128894604742527,0.9663881063461304
8,0,0.3802835941314697,0.4890795350074768,-0.14904023706912994,0.999182939529419
8,1,0.3839319348335266,0.48147881031036377,-0.14185376465320587,0.998111367225647
8,2,0.3859264552593231,0.4815194010734558,-0.14189378917217255,0.9980758428573608
8,3,0.38820263743400574,0.48171019554138184,-0.14194133877754211,0.998428225517273
8,4,0.37976717948913574,0.4815548062324524,-0.1368838995695114,0.997016966342926
8,5,0.37869763374328613,0.4814739227294922,-0.13686653971672058,0.9956201910972595
8,6,0.37748509645462036,0.4815311133861542,-0.13685300946235657,0.9952839612960815
8,7,0.3931327760219574,0.486277312040329,-0.0918443575501442,0.997101366519928
8,8,0.37868186831474304,0.4855310320854187,-0.06807607412338257,0.9753075838088989
8,9,0.38338762521743774,0.49865391850471497,-0.1295025497674942,0.9991921186447144
8,10,0.3786553740501404,0.4980318248271942,-0.12308360636234283,0.9984220266342163
8,11,0.40948665142059326,0.5352452993392944,-0.07401731610298157,0.9999074339866638
8,12,0.36630627512931824,0.5436370968818665,-0.0022701146081089973,0.9983625411987305
8,13,0.426480770111084,0.5861972570419312,-0.0716976746916771,0.9955161213874817
8,14,0.35935595631599426,0.6006247997283936,0.01990409567952156,0.5508072972297668
8,15,0.4079502820968628,0.6242148280143738,-0.11501530557870865,0.987756609916687
8,16,0.3582911491394043,0.6221917271614075,-0.05991865694522858,0.46968746185302734
8,17,0.4034973978996277,0.6378567814826965,-0.13251596689224243,0.9635070562362671
8,18,0.357963889837265,0.632479727268219,-0.07562918215990067,0.4326808452606201
8,19,0.40019723773002625,0.630411684513092,-0.139921635389328,0.9637253880500793
8,20,0.3579491376876831,0.6255861520767212,-0.08829128742218018,0.4487936496734619
8,21,0.4010585844516754,0.626600444316864,-0.11722864210605621,0.9412713646888733
8,22,0.3590221107006073,0.6215497255325317,-0.06767692416906357,0.4037485122680664
8,23,0.39630404114723206,0.6543420553207397,-0.020008647814393044,0.9990087747573853
8,24,0.3727058470249176,0.6548594236373901,0.020034538581967354,0.9996163249015808
8,25,0.39070749282836914,0.7420151233673096,-0.05077587068080902,0.9476311206817627
8,26,0.3743988275527954,0.750404953956604,-0.030120516195893288,0.9840399622917175
8,27,0.399799644947052,0.7602887153625488,0.15041615068912506,0.8129487633705139
8,28,0.38700538873672485,0.8301318287849426,0.03901594132184982,0.9848951697349548
8,29,0.4009953737258911,0.7534894347190857,0.16947618126869202,0.6448046565055847
8,30,0.3905787467956543,0.842109739780426,0.04261060059070587,0.8706713914871216
8,31,0.39998361468315125,0.7944179773330688,0.14381805062294006,0.819100558757782
8,32,0.37964683771133423,0.8565099239349365,-0.014933706261217594,0.9689814448356628
9,0,0.37972503900527954,0.4904056489467621,-0.14841781556606293,0.9992642998695374
9,1,0.38335084915161133,0.4827217161655426,-0.14131680130958557,0.9982994794845581
9,2,0.385373055934906,0.4828214645385742,-0.1413317322731018,0.9982675313949585
9,3,0.3876219391822815,0.4830710291862488,-0.1413717120885849,0.9985846281051636
9,4,0.3790134787559509,0.48264768719673157,-0.13605575263500214,0.9973141551017761
9,5,0.3778739869594574,0.4825485050678253,-0.13605940341949463,0.9960567951202393
9,6,0.3766669034957886,0.4826386272907257,-0.1360442191362381,0.9957538843154907
9,7,0.3923521935939789,0.487702339887619,-0.09028927236795425,0.9973909258842468
9,8,0.377623975276947,0.4868568181991577,-0.06629777699708939,0.9777681827545166
9,9,0.38278186321258545,0.4997664988040924,-0.12870576977729797,0.9992727041244507
9,10,0.37787574529647827,0.49912065267562866,-0.12199044972658157,0.9985788464546204
9,11,0.4088939428329468,0.5369391441345215,-0.06893482059240341,0.9999160170555115
9,12,0.36453261971473694,0.5443638563156128,-0.0012339551467448473,0.9984908103942871
9,13,0.4262717366218567,0.5872288942337036,-0.06884650886058807,0.9958722591400146
9,14,0.35509225726127625,0.6082655787467957,-0.040868017822504044,0.5756177306175232
9,15,0.40921857953071594,0.6256210207939148,-0.10110002756118774,0.9882849454879761
9,16,0.3502226173877716,0.5817787051200867,-0.1773763746023178,0.5157015919685364
9,17,0.4046255052089691,0.6391346454620361,-0.11205495148897171,0.9644654989242554
9,18,0.3505384922027588,0.5659247636795044,-0.19629573822021484,0.4793773591518402
9,19,0.40146759152412415,0.6320108771324158,-0.11495747417211533,0.9646000266075134
9,20,0.35107845067977905,0.5587189197540283,-0.19935545325279236,0.49333932995796204
9,21,0.40231773257255554,0.6282477974891663,-0.10051487386226654,0.94296795129776
9,22,0.35346850752830505,0.5622037053108215,-0.18167530000209808,0.4483186602592468
9,23,0.3954107463359833,0.655928373336792,-0.022814562544226646,0.9991056323051453
9,24,0.3711606562137604,0.6579006910324097,0.02275671437382698,0.9996498823165894
9,25,0.38883641362190247,0.7310262322425842,-0.16154633462429047,0.9525424838066101
9,26,0.37416213750839233,0.7546452879905701,0.0135585842654109,0.9819019436836243
9,27,0.39980921149253845,0.760165810585022,-0.010674118995666504,0.8292745351791382
9,28,0.38686904311180115,0.8307117223739624,0.10921257734298706,0.9855629205703735
9,29,0.4021618962287903,0.7544970512390137,0.003245751606300473,0.6727036237716675
9,30,0.3911818265914917,0.8436845541000366,0.11564980447292328,0.880543053150177
9,31,0.400003045797348,0.7950164079666138,-0.0342056080698967,0.8350698351860046
9,32,0.37880903482437134,0.8578693866729736,0.0647161602973938,0.9706698060035706
10,0,0.3791801929473877,0.4901588261127472,-0.1372852474451065,0.9993374943733215
10,1,0.3825690448284149,0.48249396681785583,-0.13025538623332977,0.9984687566757202
10,2,0.3846103250980377,0.48250338435173035,-0.13024871051311493,0.9984400272369385
10,3,0.38688188791275024,0.4825962781906128,-0.13028056919574738,0.998725414276123
10,4,0.37823569774627686,0.48258912563323975,-0.12443675100803375,0.9975816607475281
10,5,0.377049058675766,0.48259806632995605,-0.12445949018001556,0.9964497685432434
10,6,0.37584319710731506,0.4826695919036865,-0.12444453686475754,0.9961767792701721
10,7,0.39165085554122925,0.48693323135375977,-0.08156649768352509,0.9976515769958496
10,8,0.3766961395740509,0.4867333471775055,-0.05380368232727051,0.9799832105636597
10,9,0.3824298679828644,0.4994125962257385,-0.11830443888902664,0.9993451833724976
10,10,0.3773968517780304,0.49882909655570984,-0.11073976010084152,0.9987199902534485
10,11,0.4086780846118927,0.536751389503479,-0.06653860211372375,0.999923586845398
10,12,0.3637969195842743,0.5433618426322937,0.007222883403301239,0.9986128807067871
10,13,0.4257564842700958,0.5863620638847351,-0.05750682204961777,0.99614417552948
10,14,0.35258740186691284,0.6031409502029419,-0.03175874799489975,0.5950876474380493
10,15,0.410412073135376,0.6225687861442566,-0.09003636240959167,0.9884506464004517
10,16,0.35066521167755127,0.5880969762802124,-0.16296762228012085,0.5530245900154114
10,17,0.40657079219818115,0.6346753835678101,-0.10243929922580719,0.9648842811584473
10,18,0.35018348693847656,0.5842902064323425,-0.1815943568944931,0.5170132517814636
10,19,0.402996301651001,0.6290918588638306,-0.10636419802904129,0.9650737047195435
10,20,0.3511430621147156,0.5752285718917847,-0.1870412528514862,0.529319167137146
10,21,0.40354180335998535,0.6256060004234314,-0.09009713679552078,0.9439709782600403
10,22,0.3531433939933777,0.5754860043525696,-0.16814172267913818,0.4836183786392212
10,23,0.39544588327407837,0.6549557447433472,-0.025672046467661858,0.9991926550865173
10,24,0.37100929021835327,0.6575972437858582,0.025627680122852325,0.9996795058250427
10,25,0.38496559858322144,0.7226871848106384,-0.18609647452831268,0.956967294216156
10,26,0.37430068850517273,0.7536175847053528,0.017420684918761253,0.9783937931060791
10,27,0.39955392479896545,0.7601202130317688,-0.05324731767177582,0.8441673517227173
10,28,0.38614383339881897,0.8308255076408386,0.10509764403104782,0.9858469367027283
10,29,0.4022889733314514,0.7556436657905579,-0.04120533540844917,0.6970235109329224
10,30,0.39120975136756897,0.8452587723731995,0.11047423630952835,0.8883663415908813
10,31,0.39862990379333496,0.795097827911377,-0.08173545449972153,0.8496617674827576
10,32,0.37600430846214294,0.8576995134353638,0.059465259313583374,0.9716662168502808
11,0,0.37903666496276855,0.4894312024116516,-0.12186876684427261,0.9994035363197327
11,1,0.3822278678417206,0.48196855187416077,-0.1134258359670639,0.99862140417099
11,2,0.3842743933200836,0.48190468549728394,-0.1134139820933342,0.9985955357551575
11,3,0.38645175099372864,0.481962114572525,-0.11343253403902054,0.9988523721694946
11,4,0.3778758645057678,0.4824483394622803,-0.10861764848232269,0.9978229403495789
11,5,0.37667015194892883,0.4822863042354584,-0.1086454689502716,0.9968041181564331
11,6,0.37545111775398254,0.4822390675544739,-0.10863309353590012,0.9965583682060242
11,7,0.39105552434921265,0.4868783950805664,-0.06171438843011856,0.9978861808776855
11,8,0.3759528398513794,0.4860866665840149,-0.03952707722783089,0.9819813966751099
11,9,0.38247835636138916,0.49830594658851624,-0.10250771045684814,0.9994105100631714
11,10,0.37731072306632996,0.49770301580429077,-0.09637191146612167,0.998847484588623
11,11,0.40820279717445374,0.5354408621788025,-0.045915234833955765,0.9999304413795471
11,12,0.3635140061378479,0.5427266955375671,0.017495570704340935,0.9987354874610901
11,13,0.4254019260406494,0.5850732922554016,-0.04877782240509987,0.9963887333869934
